Purchase_ID,Date,Time,Flavor,Price,Customer_Age,Customer_Location,Latitude,Longitude,Reason,Rating,Season
247,2024-06-18,19:37,Coffee,4.64,39,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,1,Summer
248,2024-10-01,11:32,Chocolate,4.58,67,"Houston, TX",29.7604,-95.3698,Favorite flavor,5,Winter
249,2024-01-01,16:06,Strawberry,4.35,45,"Miami, FL",25.7617,-80.1918,Recommended,3,Spring
250,2024-01-12,11:39,Mango,4.28,63,"Boston, MA",42.3601,-71.0589,Seasonal choice,3,Spring
251,2024-02-16,18:09,Peppermint,5.12,17,"Denver, CO",39.7392,-104.9903,,5,Spring
252,2024-10-31,11:53,Matcha,5.17,14,"Los Angeles, CA",34.0522,-118.2437,,1,Winter
253,2024-09-10,18:07,Mango,5.78,10,"Dallas, TX",32.7767,-96.797,Seasonal choice,3,Fall
254,2024-11-20,10:18,Pistachio,5.48,76,"Boston, MA",42.3601,-71.0589,Loves flavor,5,Winter
255,2024-03-03,15:14,Chocolate,4.59,23,"Denver, CO",39.7392,-104.9903,,3,Spring
256,2024-03-01,15:43,Matcha,3.54,16,"Houston, TX",29.7604,-95.3698,,5,Spring
257,2024-04-17,17:07,Coffee,4.29,17,"New York, NY",40.7128,-74.006,Loves flavor,2,Summer
258,2024-02-18,14:20,Vanilla,5.2,64,"Los Angeles, CA",34.0522,-118.2437,Recommended,3,Spring
259,2024-03-20,17:31,Chocolate,3.44,17,"Dallas, TX",32.7767,-96.797,Trying new,1,Spring
260,2024-07-18,21:50,Cookies & Cream,5.25,11,"Atlanta, GA",33.749,-84.388,Seasonal choice,2,Fall
261,2024-10-02,19:46,Peppermint,4.3,27,"Atlanta, GA",33.749,-84.388,Seasonal choice,2,Winter
262,2024-02-27,11:45,Coffee,5.17,22,"Seattle, WA",47.6062,-122.3321,Favorite flavor,2,Spring
263,2024-05-10,18:58,Vanilla,5.2,20,"Seattle, WA",47.6062,-122.3321,Favorite flavor,4,Summer
264,2024-06-12,21:05,Rocky Road,5.91,42,"New York, NY",40.7128,-74.006,Trying new,3,Summer
265,2024-04-17,20:15,Mango,5.5,46,"Denver, CO",39.7392,-104.9903,Trying new,2,Summer
266,2024-12-13,11:23,Mango,3.82,15,"Los Angeles, CA",34.0522,-118.2437,Trying new,4,Winter
267,2024-04-17,14:05,Peppermint,3.59,64,"Denver, CO",39.7392,-104.9903,Trying new,3,Summer
268,2024-04-20,16:00,Strawberry,3.72,20,"Boston, MA",42.3601,-71.0589,Trying new,4,Summer
269,2024-03-17,13:48,Pistachio,5.37,59,"Seattle, WA",47.6062,-122.3321,,1,Spring
270,2024-07-08,14:20,Pistachio,3.92,30,"Seattle, WA",47.6062,-122.3321,Loves flavor,4,Fall
271,2024-04-07,14:32,Coffee,3.98,64,"Chicago, IL",41.8781,-87.6298,,1,Summer
272,2024-03-16,14:25,Vanilla,3.64,21,"Chicago, IL",41.8781,-87.6298,Favorite flavor,3,Spring
273,2024-05-03,22:01,Chocolate,5.72,73,"Chicago, IL",41.8781,-87.6298,Favorite flavor,4,Summer
274,2024-09-27,13:16,Cookies & Cream,4.25,26,"Los Angeles, CA",34.0522,-118.2437,Recommended,1,Fall
275,2024-02-12,16:26,Peppermint,5.59,54,"Phoenix, AZ",33.4484,-112.074,Recommended,4,Spring
276,2024-10-04,20:53,Rocky Road,4.43,78,"Atlanta, GA",33.749,-84.388,Loves flavor,5,Winter
277,2024-08-08,18:25,Chocolate,5.85,23,"San Francisco, CA",37.7749,-122.4194,Recommended,5,Fall
278,2024-06-21,16:46,Strawberry,3.66,47,"Chicago, IL",41.8781,-87.6298,Favorite flavor,1,Summer
279,2024-07-15,20:44,Mango,5.91,62,"Dallas, TX",32.7767,-96.797,Seasonal choice,3,Fall
280,2024-08-09,19:42,Chocolate,4.4,67,"Dallas, TX",32.7767,-96.797,Favorite flavor,1,Fall
281,2024-11-21,14:29,Mango,5.75,15,"Chicago, IL",41.8781,-87.6298,Recommended,4,Winter
282,2024-11-03,12:19,Mango,4.75,67,"Boston, MA",42.3601,-71.0589,Favorite flavor,2,Winter
283,2024-10-13,22:21,Rocky Road,3.1,79,"New York, NY",40.7128,-74.006,Loves flavor,4,Winter
284,2024-06-12,19:26,Chocolate,4.48,20,"Boston, MA",42.3601,-71.0589,Favorite flavor,3,Summer
285,2024-05-06,10:49,Coffee,4.09,65,"Boston, MA",42.3601,-71.0589,Recommended,5,Summer
286,2024-06-21,19:15,Strawberry,5.67,28,"Seattle, WA",47.6062,-122.3321,Favorite flavor,4,Summer
287,2024-04-12,11:10,Vanilla,3.1,47,"Houston, TX",29.7604,-95.3698,,3,Summer
288,2024-02-11,20:17,Coffee,5.79,64,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,1,Spring
289,2024-09-07,22:58,Mango,3.5,55,"Chicago, IL",41.8781,-87.6298,Seasonal choice,3,Fall
290,2024-08-28,18:05,Chocolate,3.73,50,"Denver, CO",39.7392,-104.9903,Recommended,5,Fall
291,2024-05-07,18:12,Peppermint,3.81,74,"Houston, TX",29.7604,-95.3698,Favorite flavor,1,Summer
292,2024-04-09,14:21,Rocky Road,4.72,80,"Chicago, IL",41.8781,-87.6298,Trying new,2,Summer
293,2024-05-31,10:00,Chocolate,5.62,61,"Chicago, IL",41.8781,-87.6298,Favorite flavor,1,Summer
294,2024-02-26,17:20,Chocolate,5.6,41,"New York, NY",40.7128,-74.006,Loves flavor,2,Spring
295,2024-03-14,20:00,Chocolate,3.82,76,"New York, NY",40.7128,-74.006,Favorite flavor,3,Spring
296,2024-05-01,16:54,Chocolate,3.18,13,"Chicago, IL",41.8781,-87.6298,,4,Summer
297,2024-11-17,22:32,Coffee,5.38,13,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,4,Winter
298,2024-05-17,20:35,Mango,4.7,10,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,5,Summer
299,2024-04-04,15:26,Chocolate,3.94,64,"New York, NY",40.7128,-74.006,Favorite flavor,4,Summer
300,2024-06-14,17:55,Strawberry,5.2,15,"San Francisco, CA",37.7749,-122.4194,Recommended,3,Summer
301,2024-10-11,15:11,Mango,3.35,75,"Atlanta, GA",33.749,-84.388,Trying new,4,Winter
302,2024-12-18,16:12,Vanilla,5.63,36,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,5,Winter
303,2024-09-05,16:54,Cookies & Cream,4.88,79,"Denver, CO",39.7392,-104.9903,Loves flavor,2,Fall
304,2024-02-17,10:29,Chocolate,4.55,20,"Miami, FL",25.7617,-80.1918,Favorite flavor,3,Spring
305,2024-11-20,16:27,Matcha,4.24,16,"New York, NY",40.7128,-74.006,Loves flavor,2,Winter
306,2024-08-03,22:47,Vanilla,4.64,42,"Houston, TX",29.7604,-95.3698,Loves flavor,5,Fall
307,2024-08-15,14:21,Peppermint,3.86,45,"Boston, MA",42.3601,-71.0589,,5,Fall
308,2024-02-23,12:42,Peppermint,4.2,75,"Seattle, WA",47.6062,-122.3321,Seasonal choice,1,Spring
309,2024-12-31,14:29,Cookies & Cream,3.44,31,"Seattle, WA",47.6062,-122.3321,Favorite flavor,2,Winter
310,2024-03-25,22:59,Vanilla,5.31,30,"Phoenix, AZ",33.4484,-112.074,Recommended,2,Spring
311,2024-01-11,15:30,Peppermint,5.43,69,"New York, NY",40.7128,-74.006,Favorite flavor,5,Spring
312,2024-07-18,21:53,Rocky Road,3.12,61,"Atlanta, GA",33.749,-84.388,Favorite flavor,5,Fall
313,2024-08-20,20:16,Peppermint,5.49,18,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,5,Fall
314,2024-10-19,19:47,Pistachio,5.81,50,"Boston, MA",42.3601,-71.0589,Favorite flavor,1,Winter
315,2024-03-30,13:21,Pistachio,5.96,80,"Boston, MA",42.3601,-71.0589,,4,Spring
316,2024-03-28,15:03,Chocolate,4.68,26,"Chicago, IL",41.8781,-87.6298,Trying new,1,Spring
317,2024-05-06,22:38,Mango,5.18,53,"San Francisco, CA",37.7749,-122.4194,Trying new,1,Summer
318,2024-10-23,17:22,Matcha,4.05,69,"Atlanta, GA",33.749,-84.388,Loves flavor,2,Winter
319,2024-11-07,10:22,Pistachio,5.96,31,"Dallas, TX",32.7767,-96.797,Loves flavor,4,Winter
320,2024-09-21,17:24,Matcha,3.97,42,"New York, NY",40.7128,-74.006,Loves flavor,3,Fall
321,2024-03-26,19:03,Rocky Road,4.1,16,"Seattle, WA",47.6062,-122.3321,Recommended,3,Spring
322,2024-02-06,12:45,Rocky Road,3.64,42,"Phoenix, AZ",33.4484,-112.074,Favorite flavor,1,Spring
323,2024-11-07,10:59,Coffee,5.19,18,"Denver, CO",39.7392,-104.9903,Loves flavor,2,Winter
324,2024-07-29,18:10,Strawberry,4.01,48,"Seattle, WA",47.6062,-122.3321,Seasonal choice,1,Fall
325,2024-11-16,10:54,Coffee,5.36,79,"Boston, MA",42.3601,-71.0589,Seasonal choice,3,Winter
326,2024-05-01,21:52,Pistachio,5.17,50,"New York, NY",40.7128,-74.006,Seasonal choice,4,Summer
327,2024-01-11,14:14,Coffee,3.84,52,"Atlanta, GA",33.749,-84.388,Loves flavor,1,Spring
328,2024-08-27,19:39,Cookies & Cream,5.25,34,"Los Angeles, CA",34.0522,-118.2437,Recommended,5,Fall
329,2024-08-04,13:40,Chocolate,3.41,28,"Los Angeles, CA",34.0522,-118.2437,,1,Fall
330,2024-12-26,12:21,Coffee,5.01,56,"Seattle, WA",47.6062,-122.3321,,1,Winter
331,2024-03-09,22:40,Peppermint,5.74,19,"San Francisco, CA",37.7749,-122.4194,Trying new,1,Spring
332,2024-07-28,14:57,Peppermint,5.02,75,"New York, NY",40.7128,-74.006,,1,Fall
333,2024-12-02,11:55,Chocolate,4.38,43,"Boston, MA",42.3601,-71.0589,Recommended,1,Winter
334,2024-08-01,19:23,Rocky Road,4.44,35,"Boston, MA",42.3601,-71.0589,Recommended,2,Fall
335,2024-07-20,11:57,Cookies & Cream,4.4,58,"Chicago, IL",41.8781,-87.6298,Loves flavor,2,Fall
336,2024-04-24,12:40,Rocky Road,3.72,55,"San Francisco, CA",37.7749,-122.4194,Trying new,3,Summer
337,2024-09-27,22:11,Coffee,3.84,22,"Miami, FL",25.7617,-80.1918,Favorite flavor,3,Fall
338,2024-01-30,14:31,Pistachio,5.09,50,"Boston, MA",42.3601,-71.0589,Recommended,1,Spring
339,2024-08-17,14:33,Rocky Road,4.18,10,"Atlanta, GA",33.749,-84.388,,4,Fall
340,2024-01-05,16:03,Rocky Road,4.0,67,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,4,Spring
341,2024-07-29,21:52,Cookies & Cream,4.78,66,"Seattle, WA",47.6062,-122.3321,Loves flavor,1,Fall
342,2024-07-31,10:38,Mango,3.79,59,"Boston, MA",42.3601,-71.0589,Favorite flavor,3,Fall
343,2024-03-14,16:46,Vanilla,5.62,20,"Seattle, WA",47.6062,-122.3321,Favorite flavor,1,Spring
344,2024-11-20,20:08,Mango,5.15,47,"Seattle, WA",47.6062,-122.3321,Seasonal choice,4,Winter
345,2024-09-11,17:34,Mango,4.21,48,"Miami, FL",25.7617,-80.1918,Seasonal choice,2,Fall
346,2024-06-28,11:29,Mango,5.48,51,"Chicago, IL",41.8781,-87.6298,Seasonal choice,3,Summer
347,2024-11-13,22:00,Strawberry,5.56,43,"Phoenix, AZ",33.4484,-112.074,,2,Winter
348,2024-01-15,16:17,Coffee,3.26,49,"Houston, TX",29.7604,-95.3698,Trying new,3,Spring
349,2024-08-18,21:51,Rocky Road,5.3,34,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,1,Fall
350,2024-12-10,17:57,Cookies & Cream,4.9,25,"Boston, MA",42.3601,-71.0589,Seasonal choice,2,Winter
351,2024-01-27,10:17,Matcha,3.63,53,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,5,Spring
352,2024-05-07,11:13,Mango,5.08,33,"New York, NY",40.7128,-74.006,Loves flavor,4,Summer
353,2024-02-10,18:00,Peppermint,4.11,61,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,2,Spring
354,2024-02-25,17:11,Vanilla,3.77,49,"New York, NY",40.7128,-74.006,Favorite flavor,2,Spring
355,2024-07-12,19:39,Coffee,3.38,67,"Seattle, WA",47.6062,-122.3321,Favorite flavor,5,Fall
356,2024-11-30,14:46,Mango,5.33,64,"Phoenix, AZ",33.4484,-112.074,Loves flavor,5,Winter
357,2024-10-17,15:21,Cookies & Cream,5.71,22,"San Francisco, CA",37.7749,-122.4194,Recommended,1,Winter
358,2024-05-14,20:16,Cookies & Cream,3.58,52,"Los Angeles, CA",34.0522,-118.2437,,5,Summer
359,2024-03-18,11:35,Rocky Road,5.52,56,"Atlanta, GA",33.749,-84.388,Loves flavor,2,Spring
360,2024-06-11,14:42,Matcha,4.13,51,"San Francisco, CA",37.7749,-122.4194,Favorite flavor,3,Summer
361,2024-11-29,17:19,Mango,3.1,60,"Phoenix, AZ",33.4484,-112.074,Loves flavor,3,Winter
362,2024-09-16,20:43,Peppermint,5.58,38,"Seattle, WA",47.6062,-122.3321,Recommended,1,Fall
363,2024-01-29,21:08,Vanilla,4.77,34,"Chicago, IL",41.8781,-87.6298,Recommended,4,Spring
364,2024-12-24,20:01,Mango,3.01,56,"Atlanta, GA",33.749,-84.388,,1,Winter
365,2024-09-19,13:21,Cookies & Cream,5.99,78,"Denver, CO",39.7392,-104.9903,Trying new,1,Fall
366,2024-12-14,20:06,Matcha,3.29,33,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,3,Winter
367,2024-05-30,10:58,Coffee,5.95,30,"Atlanta, GA",33.749,-84.388,Seasonal choice,4,Summer
368,2024-03-02,18:11,Chocolate,3.15,69,"Atlanta, GA",33.749,-84.388,Loves flavor,5,Spring
369,2024-03-02,10:12,Rocky Road,3.35,62,"Boston, MA",42.3601,-71.0589,Trying new,2,Spring
370,2024-08-06,21:14,Mango,3.18,11,"Denver, CO",39.7392,-104.9903,Seasonal choice,3,Fall
371,2024-08-04,17:09,Chocolate,4.56,59,"Chicago, IL",41.8781,-87.6298,Recommended,4,Fall
372,2024-05-08,14:07,Vanilla,3.26,24,"Miami, FL",25.7617,-80.1918,,5,Summer
373,2024-11-25,14:13,Strawberry,5.21,59,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,1,Winter
374,2024-11-24,12:51,Mango,3.73,23,"Dallas, TX",32.7767,-96.797,Favorite flavor,5,Winter
375,2024-07-18,18:48,Coffee,3.53,51,"Houston, TX",29.7604,-95.3698,Loves flavor,3,Fall
376,2024-03-07,18:05,Peppermint,5.85,78,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,5,Spring
377,2024-01-30,16:25,Strawberry,5.87,28,"Seattle, WA",47.6062,-122.3321,Seasonal choice,1,Spring
378,2024-05-04,12:45,Peppermint,3.23,14,"Los Angeles, CA",34.0522,-118.2437,Trying new,5,Summer
379,2024-05-31,22:37,Cookies & Cream,3.46,65,"Phoenix, AZ",33.4484,-112.074,Trying new,2,Summer
380,2024-06-10,14:49,Cookies & Cream,4.05,46,"Chicago, IL",41.8781,-87.6298,Recommended,5,Summer
381,2024-01-25,14:23,Strawberry,5.55,54,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,3,Spring
382,2024-09-11,13:42,Matcha,3.43,35,"Los Angeles, CA",34.0522,-118.2437,,3,Fall
383,2024-07-07,13:01,Mango,4.41,38,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,3,Fall
384,2024-02-23,14:31,Chocolate,5.02,63,"Dallas, TX",32.7767,-96.797,Favorite flavor,1,Spring
385,2024-05-21,15:12,Chocolate,5.62,63,"Boston, MA",42.3601,-71.0589,Loves flavor,1,Summer
386,2024-11-07,19:50,Pistachio,3.79,41,"Denver, CO",39.7392,-104.9903,Favorite flavor,2,Winter
387,2024-12-01,16:58,Chocolate,4.45,70,"Boston, MA",42.3601,-71.0589,Trying new,3,Winter
388,2024-07-26,21:03,Cookies & Cream,5.78,41,"Dallas, TX",32.7767,-96.797,Seasonal choice,1,Fall
389,2024-11-01,10:32,Pistachio,5.17,16,"Miami, FL",25.7617,-80.1918,Loves flavor,5,Winter
390,2024-10-13,19:20,Matcha,4.85,10,"Houston, TX",29.7604,-95.3698,Seasonal choice,1,Winter
391,2024-05-29,19:22,Rocky Road,3.25,36,"Phoenix, AZ",33.4484,-112.074,Recommended,3,Summer
392,2024-05-26,15:05,Strawberry,5.19,12,"Dallas, TX",32.7767,-96.797,Favorite flavor,5,Summer
393,2024-03-09,17:39,Rocky Road,3.65,68,"Boston, MA",42.3601,-71.0589,,4,Spring
394,2024-02-15,14:50,Pistachio,5.3,29,"Atlanta, GA",33.749,-84.388,Favorite flavor,4,Spring
395,2024-01-03,10:11,Strawberry,4.13,20,"Dallas, TX",32.7767,-96.797,,5,Spring
396,2024-10-20,20:17,Rocky Road,5.38,67,"Denver, CO",39.7392,-104.9903,,5,Winter
397,2024-12-09,13:28,Chocolate,5.48,13,"Miami, FL",25.7617,-80.1918,,2,Winter
398,2024-10-01,17:48,Peppermint,4.33,48,"Denver, CO",39.7392,-104.9903,Favorite flavor,3,Winter
399,2024-10-21,19:54,Rocky Road,5.66,28,"Boston, MA",42.3601,-71.0589,Recommended,1,Winter
400,2024-04-07,11:22,Matcha,4.76,66,"Miami, FL",25.7617,-80.1918,Seasonal choice,5,Summer
401,2024-10-11,11:24,Mango,3.72,77,"New York, NY",40.7128,-74.006,Favorite flavor,3,Winter
402,2024-01-10,11:25,Mango,4.13,62,"Chicago, IL",41.8781,-87.6298,Favorite flavor,4,Spring
403,2024-12-05,10:59,Matcha,4.46,30,"Houston, TX",29.7604,-95.3698,Seasonal choice,5,Winter
404,2024-12-21,21:38,Coffee,3.39,33,"Denver, CO",39.7392,-104.9903,Loves flavor,1,Winter
405,2024-07-23,16:17,Peppermint,3.08,45,"Dallas, TX",32.7767,-96.797,Recommended,4,Fall
406,2024-11-30,17:14,Cookies & Cream,4.17,55,"Boston, MA",42.3601,-71.0589,Trying new,5,Winter
407,2024-09-25,13:17,Coffee,5.18,42,"Miami, FL",25.7617,-80.1918,Favorite flavor,1,Fall
408,2024-09-29,16:59,Pistachio,5.77,36,"Seattle, WA",47.6062,-122.3321,Favorite flavor,4,Fall
409,2024-12-19,20:56,Cookies & Cream,5.7,71,"New York, NY",40.7128,-74.006,Seasonal choice,1,Winter
410,2024-12-03,12:42,Mango,4.09,43,"Seattle, WA",47.6062,-122.3321,,5,Winter
411,2024-06-03,18:18,Coffee,3.35,56,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,1,Summer
412,2024-03-08,11:19,Cookies & Cream,3.59,33,"Denver, CO",39.7392,-104.9903,Trying new,2,Spring
413,2024-01-01,10:55,Rocky Road,5.67,71,"New York, NY",40.7128,-74.006,Trying new,2,Spring
414,2024-08-09,10:07,Pistachio,4.68,36,"Denver, CO",39.7392,-104.9903,Loves flavor,1,Fall
415,2024-02-09,21:13,Strawberry,3.83,67,"Boston, MA",42.3601,-71.0589,Seasonal choice,5,Spring
416,2024-06-02,18:45,Peppermint,4.42,18,"New York, NY",40.7128,-74.006,Seasonal choice,1,Summer
417,2024-11-03,20:14,Vanilla,5.44,69,"Phoenix, AZ",33.4484,-112.074,Loves flavor,1,Winter
418,2024-08-17,10:42,Mango,3.29,31,"Seattle, WA",47.6062,-122.3321,Trying new,1,Fall
419,2024-10-17,15:15,Rocky Road,4.3,49,"Atlanta, GA",33.749,-84.388,Loves flavor,5,Winter
420,2024-08-24,17:29,Coffee,3.68,53,"Los Angeles, CA",34.0522,-118.2437,,3,Fall
421,2024-11-24,20:39,Mango,3.0,59,"Houston, TX",29.7604,-95.3698,Recommended,4,Winter
422,2024-02-14,21:25,Cookies & Cream,5.45,12,"Phoenix, AZ",33.4484,-112.074,,5,Spring
423,2024-02-19,14:39,Chocolate,5.96,38,"Denver, CO",39.7392,-104.9903,Loves flavor,1,Spring
424,2024-09-07,20:12,Peppermint,4.56,37,"Miami, FL",25.7617,-80.1918,Recommended,1,Fall
425,2024-04-22,14:11,Chocolate,3.1,74,"New York, NY",40.7128,-74.006,Favorite flavor,1,Summer
426,2024-10-23,16:50,Matcha,4.04,28,"Houston, TX",29.7604,-95.3698,Seasonal choice,5,Winter
427,2024-06-13,16:18,Pistachio,5.65,34,"San Francisco, CA",37.7749,-122.4194,Seasonal choice,3,Summer
428,2024-04-14,20:22,Rocky Road,3.13,33,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,5,Summer
429,2024-12-12,17:17,Cookies & Cream,4.17,66,"Dallas, TX",32.7767,-96.797,Favorite flavor,2,Winter
430,2024-09-29,22:59,Cookies & Cream,5.28,45,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,2,Fall
431,2024-06-05,17:04,Matcha,4.48,19,"Boston, MA",42.3601,-71.0589,Seasonal choice,3,Summer
432,2024-11-28,17:25,Coffee,5.78,72,"Houston, TX",29.7604,-95.3698,Loves flavor,5,Winter
433,2024-12-06,18:16,Mango,5.82,78,"Houston, TX",29.7604,-95.3698,,1,Winter
434,2024-08-12,18:26,Rocky Road,3.95,59,"Houston, TX",29.7604,-95.3698,,3,Fall
435,2024-03-31,12:12,Vanilla,5.5,28,"Denver, CO",39.7392,-104.9903,Loves flavor,2,Spring
436,2024-11-26,17:19,Chocolate,5.58,32,"Phoenix, AZ",33.4484,-112.074,Loves flavor,4,Winter
437,2024-08-16,12:18,Strawberry,4.64,55,"San Francisco, CA",37.7749,-122.4194,Trying new,3,Fall
438,2024-12-07,13:07,Coffee,3.22,24,"Houston, TX",29.7604,-95.3698,Favorite flavor,4,Winter
439,2024-11-02,13:42,Peppermint,5.16,76,"Los Angeles, CA",34.0522,-118.2437,Seasonal choice,4,Winter
440,2024-01-09,18:13,Chocolate,4.06,35,"Denver, CO",39.7392,-104.9903,,5,Spring
441,2024-05-13,19:54,Coffee,4.81,39,"Dallas, TX",32.7767,-96.797,Loves flavor,1,Summer
442,2024-07-13,16:21,Vanilla,5.33,46,"Atlanta, GA",33.749,-84.388,Loves flavor,5,Fall
443,2024-06-22,14:09,Strawberry,4.09,60,"Seattle, WA",47.6062,-122.3321,Trying new,5,Summer
444,2024-08-28,22:43,Vanilla,4.89,55,"New York, NY",40.7128,-74.006,Seasonal choice,1,Fall
445,2024-09-15,22:54,Pistachio,4.61,68,"Boston, MA",42.3601,-71.0589,Recommended,5,Fall
446,2024-10-09,18:16,Mango,3.39,40,"Seattle, WA",47.6062,-122.3321,Trying new,3,Winter
447,2024-12-07,15:50,Strawberry,4.63,28,"San Francisco, CA",37.7749,-122.4194,,2,Winter
448,2024-04-15,11:30,Matcha,5.89,18,"Los Angeles, CA",34.0522,-118.2437,Favorite flavor,3,Summer
449,2024-09-15,10:38,Chocolate,4.52,13,"Miami, FL",25.7617,-80.1918,Trying new,4,Fall
450,2024-08-01,21:26,Pistachio,4.74,67,"Seattle, WA",47.6062,-122.3321,Favorite flavor,1,Fall
451,2024-10-22,15:26,Mango,3.62,27,"Atlanta, GA",33.749,-84.388,Recommended,1,Winter
452,2024-03-21,14:22,Pistachio,3.59,57,"Phoenix, AZ",33.4484,-112.074,Seasonal choice,3,Spring
453,2024-04-29,12:35,Chocolate,4.28,53,"Denver, CO",39.7392,-104.9903,Recommended,1,Summer
454,2024-10-22,21:29,Strawberry,4.54,15,"Chicago, IL",41.8781,-87.6298,Recommended,5,Winter
455,2024-12-22,11:57,Vanilla,4.82,59,"Miami, FL",25.7617,-80.1918,Favorite flavor,4,Winter
456,2024-07-18,18:55,Chocolate,3.96,44,"Seattle, WA",47.6062,-122.3321,Recommended,4,Fall
457,2024-08-20,19:06,Coffee,3.2,44,"Los Angeles, CA",34.0522,-118.2437,,4,Fall
458,2024-06-25,11:47,Strawberry,3.23,17,"Seattle, WA",47.6062,-122.3321,,4,Summer
459,2024-06-20,21:06,Peppermint,4.34,65,"Los Angeles, CA",34.0522,-118.2437,Loves flavor,3,Summer
460,2024-03-07,16:39,Peppermint,3.17,71,"Atlanta, GA",33.749,-84.388,,5,Spring
461,2024-01-08,22:55,Mango,5.55,23,"Los Angeles, CA",34.0522,-118.2437,,3,Spring
462,2024-02-18,16:55,Cookies & Cream,5.94,39,"Atlanta, GA",33.749,-84.388,Trying new,4,Spring
463,2024-01-20,20:18,Matcha,5.57,68,"Dallas, TX",32.7767,-96.797,,1,Spring
464,2024-02-16,17:17,Cookies & Cream,3.82,25,"New York, NY",40.7128,-74.006,Recommended,2,Spring
465,2024-10-22,11:36,Mango,4.23,24,"Seattle, WA",47.6062,-122.3321,Favorite flavor,1,Winter
466,2024-05-25,15:57,Peppermint,4.76,29,"Houston, TX",29.7604,-95.3698,Favorite flavor,4,Summer
467,2024-07-13,14:58,Peppermint,5.04,50,"Miami, FL",25.7617,-80.1918,Trying new,1,Fall
468,2024-06-15,14:33,Chocolate,3.72,80,"Phoenix, AZ",33.4484,-112.074,,1,Summer
469,2024-11-27,21:25,Strawberry,5.43,40,"Denver, CO",39.7392,-104.9903,Seasonal choice,2,Winter
470,2024-12-09,16:48,Cookies & Cream,5.41,37,"Chicago, IL",41.8781,-87.6298,Seasonal choice,4,Winter
471,2024-05-05,17:42,Vanilla,3.04,24,"Atlanta, GA",33.749,-84.388,Recommended,3,Summer
472,2024-06-13,18:42,Rocky Road,5.23,54,"Boston, MA",42.3601,-71.0589,Trying new,1,Summer
473,2024-12-25,14:22,Rocky Road,3.46,29,"New York, NY",40.7128,-74.006,Trying new,3,Winter
474,2024-02-04,21:00,Rocky Road,5.61,24,"Dallas, TX",32.7767,-96.797,Trying new,3,Spring
475,2024-09-08,20:14,Strawberry,4.68,52,"Miami, FL",25.7617,-80.1918,Favorite flavor,3,Fall
476,2024-09-03,10:50,Vanilla,5.96,64,"Atlanta, GA",33.749,-84.388,Favorite flavor,4,Fall
477,2024-10-15,15:38,Peppermint,4.88,27,"Seattle, WA",47.6062,-122.3321,Recommended,1,Winter
478,2024-08-13,18:06,Vanilla,3.14,18,"Miami, FL",25.7617,-80.1918,Seasonal choice,1,Fall
479,2024-02-26,19:00,Rocky Road,5.74,14,"Miami, FL",25.7617,-80.1918,Trying new,3,Spring
480,2024-12-17,11:29,Cookies & Cream,3.81,25,"New York, NY",40.7128,-74.006,Trying new,2,Winter
481,2024-04-30,12:03,Vanilla,4.35,32,"Chicago, IL",41.8781,-87.6298,Recommended,2,Summer
482,2024-01-21,13:18,Strawberry,5.49,31,"New York, NY",40.7128,-74.006,Favorite flavor,5,Spring
483,2024-06-07,21:52,Peppermint,5.01,68,"Boston, MA",42.3601,-71.0589,Recommended,4,Summer
484,2024-03-09,14:48,Strawberry,4.38,21,"Dallas, TX",32.7767,-96.797,,4,Spring
485,2024-02-03,10:41,Matcha,3.39,46,"San Francisco, CA",37.7749,-122.4194,Recommended,3,Spring
486,2024-03-19,11:35,Pistachio,5.2,79,"Atlanta, GA",33.749,-84.388,Loves flavor,2,Spring
487,2024-04-27,14:17,Strawberry,5.99,61,"Houston, TX",29.7604,-95.3698,Favorite flavor,4,Summer
488,2024-05-28,10:53,Rocky Road,4.8,75,"Miami, FL",25.7617,-80.1918,Seasonal choice,3,Summer
489,2024-08-01,15:27,Matcha,5.95,55,"Houston, TX",29.7604,-95.3698,Favorite flavor,4,Fall
490,2024-03-27,11:08,Strawberry,4.08,52,"Dallas, TX",32.7767,-96.797,Loves flavor,3,Spring
491,2024-11-30,16:36,Strawberry,4.66,45,"Los Angeles, CA",34.0522,-118.2437,Trying new,1,Winter
492,2024-12-20,16:14,Peppermint,3.21,16,"Seattle, WA",47.6062,-122.3321,,2,Winter
493,2024-10-10,10:57,Coffee,4.02,62,"Atlanta, GA",33.749,-84.388,Trying new,4,Winter
